Order_ID,Customer_Name,Product_Category,Product_Name,Units_Sold,Unit_Price,Discount_%,Sales_Amount,Order_Date,City,Segment,Profit
1852,Andrea Fowler,T-Shirts,Graphic Tee,2.0,1985.55,0.13,0.0,2024-04-26,Ahmedabad,B2C,1754.79
1853,Joseph Hall,Accessories,Watches,3.0,2862.48,0.0,0.0,2023-09-15,Ahmedabad,B2B,2555.84
1863,Angela Roberts,Shoes,Sneakers,2.0,3521.17,0.79,0.0,2024-05-07,Ahmedabad,B2B,612.84
1864,Cory Chambers,Accessories,Caps,4.0,1570.06,0.0,0.0,2024-02-20,Delhi,Unknown,1017.26
1865,Ann Melton,Jackets,Leather Jacket,2.0,2496.81,0.0,0.0,2024-04-19,hyderbad,Unknown,28.7
1866,Dylan Roth,T-Shirts,Graphic Tee,4.0,4471.17,0.6,7153.87,2025-04-23,Pune,B2C,1335.92
1873,Paul Walker,Jackets,Bomber Jacket,2.0,2843.9,0.0,0.0,2024-06-23,Delhi,Unknown,-632.25
1874,Melanie Phillips,Shoes,Slip-ons,5.0,2847.02,0.0,0.0,2024-03-27,Ahmedabad,Unknown,-573.97
1879,Sarah King,Accessories,Belts,0.0,444.11,0.0,0.0,2024-09-12,Ahmedabad,B2C,2762.27
1889,Denise Mcconnell,Dresses,Maxi Dress,2.0,3948.83,0.0,0.0,2024-06-15,Pune,Unknown,1935.77
1894,Maurice Reynolds,Jackets,Leather Jacket,2.0,2793.89,0.0,0.0,2023-08-22,Hyd,B2B,-512.73
1909,Christopher Burgess,Accessories,Sunglasses,1.0,3114.13,0.0,0.0,2025-05-22,Pune,B2B,2743.54
1915,Stephanie Callahan,Accessories,Sunglasses,2.0,2843.9,0.0,0.0,2024-03-16,Delhi,B2B,944.36
1918,Christopher Lloyd,Dresses,Bodycon,2.0,581.49,0.0,0.0,2024-01-06,Ahmedabad,Unknown,-714.88
1924,Bethany Gallagher,Jeans,Boyfriend Jeans,2.0,2999.49,0.0,0.0,2024-01-13,Ahmedabad,Unknown,-988.45
1928,Anthony Sandoval,Dresses,Casual Midi,-2.0,2843.9,0.0,0.0,2024-05-26,Delhi,B2B,2676.77
1932,Lisa Perez,T-Shirts,Crop Top,2.0,436.31,0.0,0.0,2023-10-10,Pune,B2B,1632.83
1934,Sean Warren DDS,Jeans,Straight Cut,2.0,3369.03,0.0,0.0,2024-09-17,Hyderabad,Unknown,-144.96
1950,Justin Forbes,Dresses,Maxi Dress,0.0,2270.65,0.0,0.0,2024-05-01,Ahmedabad,B2C,2324.34
1952,Aaron Woods,Jeans,Ripped Denim,5.0,2843.9,0.0,0.0,2024-03-14,Pune,B2C,2835.63
1957,Paula Robinson,Accessories,Watches,2.0,494.81,0.0,0.0,2023-11-26,Hyd,Unknown,-35.32
1958,Jonathan Melton,T-Shirts,Crop Top,2.0,3068.38,0.0,0.0,2024-07-29,bengaluru,Unknown,2376.68
1961,Megan Scott,Jackets,Denim Jacket,2.0,2204.39,0.0,0.0,2024-03-23,Pune,B2B,-546.19
1962,Spencer Jacobs,Shoes,Sneakers,-2.0,2843.9,0.0,0.0,2023-12-07,Delhi,B2B,1408.3
1969,Angelica Hansen,Jeans,Slim Fit Jeans,2.0,2153.57,0.0,0.0,2024-11-16,Mumbai,B2C,1200.02
1972,Melissa Weaver,Jackets,Bomber Jacket,-1.0,2843.9,0.0,0.0,2024-08-21,Delhi,B2C,-161.86
1973,Sarah Gonzalez,Accessories,Caps,2.0,2843.9,0.0,0.0,2025-03-29,Pune,B2C,838.06
1978,Cody Atkins,T-Shirts,Classic Tee,4.0,2843.9,0.0,0.0,2024-08-18,Mumbai,Unknown,-120.11
1980,Mary Hill,Accessories,Caps,1.0,1426.73,0.0,0.0,2023-10-08,Pune,B2C,2451.99
1986,Leslie White,Dresses,Casual Midi,0.0,2843.9,0.06,0.0,2025-01-15,hyderbad,Unknown,2806.51
1993,Joanne Mitchell,Shoes,Boots,0.0,2843.9,0.0,0.0,2023-10-14,Pune,B2C,937.22
1995,Heather Gardner,Jackets,Leather Jacket,4.0,2843.9,0.0,0.0,2025-03-05,Delhi,B2C,1815.94
1998,Thomas Howard,T-Shirts,Classic Tee,5.0,2567.59,0.0,0.0,2023-10-04,Delhi,B2C,-702.7
2013,Alexandra Park,Shoes,Sneakers,2.0,2843.9,0.0,0.0,2025-05-19,Mumbai,B2C,644.42
2016,Susan Davis,Shoes,Boots,-2.0,1435.85,0.0,0.0,2025-05-09,hyderbad,B2B,317.58
2021,David Perry,Shoes,Sneakers,2.0,4178.18,1.27,0.0,2023-08-15,Mumbai,Unknown,2952.52
2024,Todd Edwards,Dresses,Casual Midi,4.0,4220.2,0.0,0.0,2023-12-14,Delhi,B2C,2488.92
2025,David Hanson,Accessories,Watches,4.0,2843.9,0.0,0.0,2025-04-03,Delhi,B2B,1259.95
2027,Vanessa Hale,Shoes,Slip-ons,5.0,2734.95,0.17,11350.04,2025-01-04,Mumbai,B2C,-657.03
2029,Nicole Adkins,Jackets,Bomber Jacket,6.0,2843.9,0.0,0.0,2024-11-29,Bangalore,B2B,2374.9
2032,Anna Nguyen,Accessories,Sunglasses,2.0,4910.91,1.12,0.0,2023-08-15,Hyderabad,B2B,1419.21
2034,Amanda Jones,Accessories,Sunglasses,6.0,3080.12,0.26,13675.73,2025-06-23,Hyderabad,B2C,-678.89
2038,Johnny Powell,T-Shirts,Oversized T-shirt,2.0,2843.9,0.0,0.0,2024-03-16,Hyd,Unknown,2548.6
2046,Dylan Salas,Accessories,Watches,6.0,2843.9,0.6,0.0,2023-11-12,Mumbai,B2C,1657.74
2050,Garrett Dudley,T-Shirts,Oversized T-shirt,1.0,4234.28,1.03,-127.03,2024-06-14,Mumbai,B2B,2931.9
2052,Mr. John Carroll Jr.,Dresses,Maxi Dress,3.0,4971.74,0.0,0.0,2024-05-31,Bangalore,Unknown,1386.13
2056,Samuel Schroeder,Dresses,Wrap Dress,0.0,2843.9,0.7,0.0,2023-09-15,Ahmedabad,B2B,2544.92
2061,Desiree Jacobs,Shoes,Boots,2.0,2077.82,0.0,0.0,2025-03-06,Pune,Unknown,2769.01
2067,Michael Smith,Dresses,Wrap Dress,2.0,2975.33,0.0,0.0,2025-04-02,hyderbad,Unknown,1035.45
2068,Amanda Gray,Shoes,Slip-ons,2.0,2843.9,1.0,0.0,2024-01-04,Delhi,Unknown,999.95
2078,Charles Warner,T-Shirts,Classic Tee,2.0,1760.85,0.0,0.0,2025-05-31,Pune,Unknown,-542.71
2082,David Hodges,Jackets,Leather Jacket,5.0,2843.9,1.15,0.0,2024-04-29,Mumbai,Unknown,-208.43
2084,Frank Garcia MD,Jackets,Puffer Coat,6.0,4068.82,0.0,0.0,2025-04-03,Ahmedabad,B2B,719.55
2087,Kimberly Morgan,Dresses,Wrap Dress,2.0,2610.84,0.0,0.0,2024-07-28,Bangalore,B2C,-904.51
2089,Monica Jackson,Accessories,Caps,2.0,1571.58,1.17,0.0,2023-09-23,Hyd,B2B,1195.34
2095,Heather Zimmerman,T-Shirts,Classic Tee,2.0,3809.95,1.29,0.0,2024-10-07,Bangalore,B2B,1252.1
2099,Dr. Joseph Guzman MD,T-Shirts,Crop Top,2.0,1806.81,1.1,0.0,2024-10-16,Ahmedabad,Unknown,591.13
2101,Justin Dougherty,Jeans,Boyfriend Jeans,2.0,1020.85,0.0,0.0,2024-06-22,Ahmedabad,B2B,-881.4
2102,Luis Turner,Dresses,Maxi Dress,2.0,2581.29,0.0,0.0,2024-11-21,Hyd,B2B,2300.14
2106,Brenda Graham,Dresses,Wrap Dress,4.0,4312.21,0.0,0.0,2024-04-22,Delhi,B2C,552.97
2120,Angela Wheeler,Accessories,Watches,2.0,3321.05,1.05,0.0,2024-05-07,hyderbad,Unknown,-196.89
2121,Kristen Gutierrez,Jeans,Boyfriend Jeans,2.0,1209.8,0.0,0.0,2024-03-12,Bangalore,Unknown,959.68
2124,Stephanie Mccormick,T-Shirts,Graphic Tee,2.0,3881.17,0.0,0.0,2023-12-24,Mumbai,B2B,339.88
2135,Lori Bush,Dresses,Casual Midi,2.0,857.22,0.0,0.0,2023-08-20,Delhi,B2B,-806.63
2137,Sheila Miller,T-Shirts,Classic Tee,2.0,2843.9,1.01,0.0,2025-04-25,Pune,Unknown,1626.26
2142,Darlene Cervantes,Dresses,Wrap Dress,0.0,2843.9,0.0,0.0,2023-08-17,bengaluru,Unknown,-780.6
2144,Jacob Curry,Jackets,Bomber Jacket,-1.0,906.82,0.92,-72.55,2025-01-04,Ahmedabad,Unknown,2348.39
2147,Douglas Rhodes,Dresses,Bodycon,2.0,2843.9,0.27,0.0,2023-09-13,Ahmedabad,B2C,2299.86
1033,John Mora Jr.,T-Shirts,Crop Top,2.0,2843.9,0.0,0.0,2024-09-30,Delhi,B2C,-299.78
2153,Heather Mitchell,Jackets,Leather Jacket,0.0,3131.57,0.0,0.0,2024-11-18,Ahmedabad,B2C,517.22
2162,Karen Patterson,Accessories,Watches,1.0,2843.9,0.71,0.0,2025-06-24,Ahmedabad,Unknown,54.58
2175,Paul Estrada,Shoes,Loafers,2.0,2843.9,0.0,0.0,2023-09-02,Hyd,B2C,1022.04
2183,Barry Ali,Jeans,Boyfriend Jeans,-2.0,1332.39,1.09,239.83,2024-05-21,Bangalore,Unknown,707.79
2192,Jennifer Sullivan,Accessories,Belts,2.0,4218.96,0.01,0.0,2024-02-06,Pune,B2B,1483.9
2196,Brandon Rojas,Dresses,Casual Midi,2.0,3655.37,0.0,0.0,2024-05-01,hyderbad,B2C,-844.23
2202,Aaron Kaiser,Jeans,Straight Cut,2.0,2843.9,0.92,0.0,2024-01-23,Ahmedabad,B2C,2505.39
2205,Danielle Hill,T-Shirts,Graphic Tee,-2.0,2843.9,0.14,0.0,2023-12-10,hyderbad,B2C,-512.13
2211,Michele Hicks,Jackets,Denim Jacket,2.0,2843.9,1.08,0.0,2024-05-04,Mumbai,B2B,902.93
2218,David Wood,Jeans,Ripped Denim,2.0,2843.9,0.0,0.0,2025-01-23,Hyderabad,B2B,2077.49
2234,Mary Ruiz,Accessories,Caps,-2.0,2843.9,0.0,0.0,2023-11-18,Mumbai,B2C,-345.61
2236,Jonathan Caldwell,Shoes,Slip-ons,2.0,2420.16,0.0,0.0,2025-05-23,Delhi,B2C,2707.96
2237,Matthew Johnson,Dresses,Casual Midi,1.0,2496.17,1.11,-274.58,2025-01-12,Pune,B2C,810.82
2243,Julie Arnold,Accessories,Caps,2.0,2843.9,0.0,0.0,2025-06-06,Ahmedabad,B2C,773.71
2244,Taylor Aguirre,Dresses,Maxi Dress,3.0,2843.9,0.62,0.0,2024-10-03,bengaluru,B2C,-835.44
2246,Alyssa Carter,Shoes,Slip-ons,2.0,2843.9,1.25,0.0,2024-01-30,Pune,Unknown,311.56
2249,Richard Santos,Dresses,Maxi Dress,1.0,2843.9,0.0,0.0,2024-04-16,Mumbai,Unknown,-132.08
2258,Shirley Fuller,Shoes,Boots,2.0,2843.9,0.0,0.0,2025-06-02,Bangalore,Unknown,1444.24
2262,Leslie Clark,Dresses,Maxi Dress,2.0,2957.48,0.0,0.0,2024-09-09,hyderbad,B2B,2744.25
2268,Valerie King,Shoes,Loafers,2.0,4300.05,0.0,0.0,2024-11-22,bengaluru,B2B,-589.26
2269,John Romero,Shoes,Boots,2.0,2843.9,0.0,0.0,2025-06-26,Hyd,Unknown,742.42
2272,Martin Lynch,Jackets,Leather Jacket,4.0,2540.1,0.69,3149.72,2025-05-26,Mumbai,B2C,733.06
2276,Christina Martinez,Jackets,Leather Jacket,3.0,2843.9,0.0,0.0,2023-10-17,bengaluru,B2C,2089.34
2282,Omar Norman,Jackets,Puffer Coat,2.0,491.36,0.42,0.0,2023-12-16,Delhi,Unknown,1231.37
2285,Martha Smith,Shoes,Loafers,2.0,2287.67,0.56,0.0,2024-04-09,Hyd,B2B,-827.66
2292,Mary Miller,Dresses,Bodycon,2.0,3974.58,0.0,0.0,2025-03-10,Hyderabad,Unknown,-0.12
2294,Sheryl Brown,Dresses,Maxi Dress,-1.0,2843.9,0.16,0.0,2023-08-09,Delhi,Unknown,1019.45
2295,Amy Mcpherson,Shoes,Sneakers,2.0,3189.35,0.0,0.0,2024-10-04,Bangalore,Unknown,-683.11
2299,Kelly Thomas,T-Shirts,Graphic Tee,-2.0,2843.9,1.27,0.0,2025-04-23,Mumbai,B2C,2892.16
2301,Kelsey Mcdonald,Dresses,Maxi Dress,2.0,3335.27,1.13,0.0,2024-11-30,Mumbai,Unknown,1415.8
2304,Stephanie Jones,Accessories,Caps,2.0,2843.9,0.3,0.0,2025-06-03,Pune,B2C,2013.34
2306,Christine Riley,Shoes,Boots,-2.0,2843.9,1.15,0.0,2023-11-30,Ahmedabad,B2C,2166.71
2307,Justin Garza,Shoes,Boots,2.0,2843.9,0.0,0.0,2023-12-23,Pune,Unknown,1998.57
2315,April Harrison,Dresses,Casual Midi,1.0,2843.9,0.0,0.0,2025-02-22,Pune,B2B,261.63
2316,April Ward,Jeans,Ripped Denim,4.0,1529.48,0.0,0.0,2024-04-28,Mumbai,B2C,1325.56
2318,Jessica Campbell,T-Shirts,Crop Top,2.0,2843.9,0.0,0.0,2025-04-13,Hyderabad,B2C,1145.48
2333,Sydney Warren,Dresses,Casual Midi,2.0,2843.9,0.0,0.0,2024-01-22,Ahmedabad,B2C,761.35
2336,Robin Jennings,Jackets,Leather Jacket,4.0,2843.9,0.0,0.0,2024-10-22,Ahmedabad,B2C,1339.62
2339,Robert Nelson,Jeans,Ripped Denim,1.0,1289.24,0.0,0.0,2024-10-30,Mumbai,B2B,555.48
2341,Jay Bates,T-Shirts,Classic Tee,2.0,2843.9,0.59,0.0,2024-11-13,Ahmedabad,B2C,259.57
2342,Samuel Wilson,T-Shirts,Oversized T-shirt,2.0,1042.41,0.0,0.0,2024-01-31,Ahmedabad,B2C,2778.49
2350,Victoria Greene,Shoes,Slip-ons,-1.0,3148.46,0.0,0.0,2023-09-23,bengaluru,B2B,-165.49
2356,Rachel Alvarez,Accessories,Caps,2.0,3412.15,0.01,0.0,2025-04-16,Hyd,B2B,1862.5
2365,Michelle Robertson,Dresses,Bodycon,3.0,2843.9,0.49,0.0,2025-04-10,Hyd,Unknown,1765.39
2366,Aaron Molina,Shoes,Sneakers,6.0,429.37,0.0,0.0,2024-06-29,Mumbai,B2B,-21.4
2369,Brittney Scott,T-Shirts,Crop Top,2.0,935.57,0.0,0.0,2024-01-29,Ahmedabad,B2B,-111.36
2370,Laura Shaw,Dresses,Maxi Dress,2.0,2843.9,0.0,0.0,2024-01-15,Mumbai,Unknown,2031.95
2372,Dominic Baker,Dresses,Wrap Dress,2.0,2843.9,0.0,0.0,2025-05-05,Delhi,B2B,-452.24
2374,Michael Bright,Shoes,Loafers,0.0,4867.51,1.09,0.0,2024-09-28,Mumbai,B2B,1184.65
2376,Norman Owens,Jackets,Bomber Jacket,2.0,2843.9,0.0,0.0,2023-11-19,Pune,B2C,1900.77
2379,Daniel Greer,Jackets,Denim Jacket,6.0,2188.74,0.0,0.0,2024-02-21,bengaluru,B2C,-885.72
2388,Daniel Ray,T-Shirts,Crop Top,-2.0,2843.9,0.0,0.0,2025-02-26,Hyderabad,B2B,-722.21
2389,Renee Martinez,Shoes,Slip-ons,5.0,2843.9,0.0,0.0,2024-03-22,Bangalore,B2B,2235.23
2392,Adrienne Anderson MD,Accessories,Sunglasses,3.0,4550.95,0.0,0.0,2025-03-20,Ahmedabad,Unknown,-951.64
2399,Amy Frederick,Jeans,Slim Fit Jeans,-2.0,3643.5,0.0,0.0,2024-08-04,Delhi,B2B,1452.6
2412,Nicole Smith,Jeans,Straight Cut,-1.0,2843.9,0.0,0.0,2023-10-19,Delhi,Unknown,1676.75
1037,Christopher Williams,Accessories,Caps,2.0,3127.73,0.06,0.0,2024-10-16,Ahmedabad,Unknown,-793.02
2416,Charles Johnson,Dresses,Bodycon,2.0,2843.9,1.27,0.0,2024-03-13,Pune,B2B,1219.82
2421,Ashley Harrison,Accessories,Caps,4.0,4411.39,0.0,0.0,2024-08-12,Hyderabad,Unknown,-501.29
2423,Victor Jones,Shoes,Sneakers,2.0,2843.9,0.0,0.0,2023-11-26,Ahmedabad,B2B,2661.66
2424,James Day,Shoes,Loafers,5.0,2476.15,0.0,0.0,2023-12-19,Pune,B2C,387.88
2429,Melissa Clark,Shoes,Loafers,-1.0,4193.1,0.0,0.0,2024-09-26,Hyd,B2C,436.03
1006,Laura Smith,Jackets,Leather Jacket,-2.0,714.5,0.72,-400.12,2024-07-24,Delhi,B2B,-29.59
2435,Kenneth Anthony,Accessories,Belts,2.0,2843.9,0.0,0.0,2023-07-29,Mumbai,B2C,2711.18
2438,John Fisher,T-Shirts,Graphic Tee,5.0,2843.9,0.0,0.0,2024-03-14,Hyderabad,B2B,1037.5
2440,Sean Moore,T-Shirts,Classic Tee,2.0,3846.31,0.51,0.0,2024-09-04,Pune,Unknown,381.13
2453,Katie Berger,Jeans,Slim Fit Jeans,2.0,2843.9,0.72,0.0,2024-05-29,hyderbad,B2B,382.31
2457,Angel Gutierrez,Jackets,Leather Jacket,6.0,2843.9,1.25,0.0,2024-09-15,Delhi,B2C,179.36
2460,Jon Hernandez,Accessories,Watches,-2.0,3157.28,0.07,-5872.54,2023-09-25,Hyd,Unknown,971.15
2463,Amanda Schroeder,Accessories,Sunglasses,2.0,405.52,0.0,0.0,2025-03-07,Delhi,Unknown,2036.57
2464,Kendra Alvarado,Shoes,Boots,-1.0,2843.9,0.32,0.0,2025-04-04,hyderbad,Unknown,2742.15
2467,Javier Williams,Shoes,Loafers,2.0,2843.9,0.0,0.0,2025-06-15,Mumbai,B2C,485.02
2473,Amy Clark,Shoes,Sneakers,6.0,408.21,1.16,-391.88,2024-08-12,Delhi,Unknown,611.86
2474,Timothy Smith,Shoes,Loafers,2.0,2843.9,0.0,0.0,2024-11-09,Bangalore,B2B,-930.79
1050,Lindsey Craig,Accessories,Caps,4.0,4439.39,0.0,0.0,2024-09-08,Ahmedabad,B2C,2062.85
2488,Amy Potts,Jackets,Bomber Jacket,2.0,718.84,0.53,0.0,2024-02-13,Ahmedabad,B2B,528.71
2495,Carrie Larson,Jeans,Slim Fit Jeans,2.0,1106.09,0.0,0.0,2023-09-28,Delhi,B2C,1838.39
2498,Wanda Medina,Jackets,Puffer Coat,4.0,2043.67,0.0,0.0,2023-09-07,Pune,B2C,-24.72
2500,Kenneth Hooper,Accessories,Watches,5.0,2843.9,0.92,0.0,2024-07-30,Delhi,B2B,765.43
2503,Amy Robinson,Accessories,Sunglasses,2.0,1259.22,0.0,0.0,2024-07-26,Bangalore,Unknown,120.44
2508,Sean Rogers,T-Shirts,Oversized T-shirt,2.0,4245.43,0.0,0.0,2025-03-23,Bangalore,B2B,-556.03
2520,Michelle Greene,Jeans,Straight Cut,1.0,2581.19,1.04,-103.25,2024-05-06,Hyd,B2B,2944.11
2522,Russell King,Dresses,Wrap Dress,4.0,2847.02,0.57,4896.87,2023-09-02,Pune,Unknown,1592.04
2523,Alyssa Horn,Accessories,Caps,2.0,2840.78,0.0,0.0,2024-09-30,Pune,Unknown,-836.39
2525,Erica Smith,Jackets,Puffer Coat,2.0,3046.11,0.0,0.0,2025-04-29,bengaluru,Unknown,-190.66
1028,Ashley Miller,T-Shirts,Oversized T-shirt,0.0,2843.9,0.0,0.0,2024-12-27,Ahmedabad,Unknown,-701.08
2533,Nicholas Dennis,Dresses,Maxi Dress,2.0,3960.8,0.03,0.0,2025-01-09,Mumbai,Unknown,1266.88
2537,Christopher Moore,Shoes,Sneakers,2.0,3449.08,1.09,0.0,2024-03-08,Bangalore,B2C,181.11
2543,Kevin Allison,T-Shirts,Classic Tee,4.0,3501.9,0.0,0.0,2023-10-22,hyderbad,Unknown,1747.96
2545,Rachel Williams,Dresses,Bodycon,2.0,2109.08,0.0,0.0,2025-05-05,Delhi,B2B,1633.57
2553,Edward Santos,Dresses,Maxi Dress,2.0,3347.39,0.0,0.0,2023-09-24,Mumbai,B2B,441.13
2555,Nathan Washington,Jeans,Slim Fit Jeans,2.0,3633.07,0.22,0.0,2024-01-22,Pune,B2B,826.86
2564,Kenneth Bennett,Jackets,Leather Jacket,-1.0,2843.9,0.0,0.0,2023-12-30,Mumbai,B2C,-479.17
1013,Tamara Hopkins,Shoes,Sneakers,6.0,2355.28,0.0,0.0,2025-01-17,Ahmedabad,Unknown,330.11
2573,Thomas Nielsen,Jackets,Leather Jacket,2.0,2843.9,0.0,0.0,2024-01-12,Ahmedabad,Unknown,-215.0
2580,Amy Garcia,Shoes,Loafers,2.0,2843.9,0.0,0.0,2024-04-01,hyderbad,B2C,2076.53
2581,Jason Davis PhD,Jackets,Bomber Jacket,2.0,3895.43,0.0,0.0,2024-11-15,Bangalore,Unknown,1316.66
1014,Sally Morales,Jeans,Boyfriend Jeans,-2.0,2843.9,0.0,0.0,2024-04-10,Delhi,B2C,1946.1
2586,Tina Wilson,Jeans,Slim Fit Jeans,2.0,789.21,0.0,0.0,2025-01-15,Ahmedabad,B2C,1565.56
2596,Kelly Saunders,Jeans,Slim Fit Jeans,2.0,2538.57,0.0,0.0,2025-05-30,Hyd,B2C,342.21
2599,Stephanie Franco,Shoes,Sneakers,2.0,2843.9,0.23,0.0,2024-09-24,Hyd,Unknown,2293.29
2600,Kristie Williams,Shoes,Boots,5.0,4832.16,0.0,0.0,2024-09-20,Pune,B2B,1707.66
2605,Diana Buchanan,Dresses,Casual Midi,1.0,1636.26,0.94,98.18,2025-01-10,Hyd,Unknown,615.81
2606,George Moody,Jeans,Straight Cut,2.0,806.81,0.11,0.0,2024-05-30,Pune,Unknown,634.66
2608,James Hayes,Jackets,Puffer Coat,2.0,3352.88,0.0,0.0,2024-06-21,Mumbai,B2B,2684.88
2610,Amanda Wolf,T-Shirts,Oversized T-shirt,5.0,1606.99,0.0,0.0,2023-12-23,Ahmedabad,B2C,1743.11
2612,Natasha Willis,Accessories,Watches,2.0,2672.64,0.0,0.0,2024-04-20,bengaluru,B2B,1142.44
2613,Kathleen Sharp,T-Shirts,Graphic Tee,2.0,2438.16,0.0,0.0,2024-03-01,Pune,B2B,161.35
2615,Sarah Nguyen,T-Shirts,Classic Tee,2.0,2843.9,0.0,0.0,2023-12-07,Mumbai,B2B,1644.18
2620,Patricia Stokes,Shoes,Loafers,2.0,3415.9,0.0,0.0,2024-08-22,Mumbai,B2C,25.83
2621,Brenda Lewis,Shoes,Loafers,4.0,2843.9,1.14,0.0,2023-12-23,Delhi,B2B,2237.85
1020,Catherine Good,Dresses,Bodycon,2.0,2843.9,0.0,0.0,2023-08-10,Pune,Unknown,1224.35
2625,James Leonard,Dresses,Maxi Dress,2.0,2843.9,0.0,0.0,2023-10-11,Mumbai,B2B,1271.12
2626,Sarah Craig,T-Shirts,Crop Top,2.0,4932.25,0.0,0.0,2025-05-16,bengaluru,Unknown,742.42
2628,Annette Miller,Jeans,Straight Cut,2.0,2843.9,0.0,0.0,2024-01-11,Delhi,B2B,2466.43
2633,Teresa Carlson,Accessories,Caps,-1.0,2843.9,0.87,0.0,2023-10-22,Pune,B2B,300.47
2636,Amy Riley,Dresses,Wrap Dress,3.0,1006.98,0.0,0.0,2023-08-13,Mumbai,B2B,1576.71
2640,Richard Lopez,Jackets,Leather Jacket,6.0,4720.23,0.69,8779.63,2023-12-29,Ahmedabad,B2B,2243.09
2644,Patricia Stanley,Jeans,Slim Fit Jeans,2.0,2843.9,0.0,0.0,2024-02-03,Mumbai,Unknown,2044.35
2645,Gabriel Browning,Accessories,Sunglasses,2.0,2843.9,0.98,0.0,2025-04-14,Ahmedabad,B2B,1141.67
2646,Kaitlin Thompson,Jeans,Boyfriend Jeans,6.0,2843.9,0.0,0.0,2025-01-04,Delhi,Unknown,2299.84
2649,Melissa Flowers,Accessories,Sunglasses,3.0,3838.55,0.91,1036.41,2024-07-31,Pune,B2C,2380.44
2654,Lisa Frederick,Shoes,Slip-ons,6.0,2843.9,0.31,0.0,2025-02-04,hyderbad,B2B,250.85
2664,Kristina Gutierrez,Shoes,Boots,2.0,2843.9,0.0,0.0,2024-03-31,hyderbad,B2C,-338.97
2668,Brenda Cooper,T-Shirts,Classic Tee,1.0,2843.9,0.64,0.0,2023-12-22,Ahmedabad,B2C,-3.95
1026,Timothy Murphy,Dresses,Maxi Dress,2.0,2843.9,0.0,0.0,2024-06-14,Ahmedabad,Unknown,2344.12
2674,Charles Friedman,T-Shirts,Classic Tee,2.0,1261.59,0.0,0.0,2024-09-07,Mumbai,B2B,534.09
2675,Jamie Wilkerson,Shoes,Loafers,1.0,2843.9,0.83,0.0,2024-07-31,Mumbai,B2C,2164.08
1014,Joshua Wade,Jeans,Boyfriend Jeans,2.0,2843.9,0.0,0.0,2025-02-16,Delhi,B2B,2219.49
2678,Lauren Kelley,Dresses,Wrap Dress,-2.0,2843.9,0.51,0.0,2025-03-25,hyderbad,B2C,-333.97
2681,Jennifer Vargas,Jackets,Denim Jacket,-1.0,4770.92,0.0,0.0,2023-10-24,Pune,B2B,433.04
2684,Mr. Robert Washington,Shoes,Boots,2.0,794.81,1.12,0.0,2024-07-10,bengaluru,B2B,-391.38
2690,Tanya Johnson,Jeans,Ripped Denim,2.0,2862.03,0.0,0.0,2023-12-17,Mumbai,Unknown,115.86
2691,Kim Mendez,T-Shirts,Crop Top,1.0,2843.9,0.5,0.0,2024-04-29,Bangalore,Unknown,-182.86
2694,Gabriel Williams,Shoes,Slip-ons,2.0,1617.83,1.18,0.0,2025-06-26,Delhi,Unknown,1532.93
2699,Elizabeth Obrien,Jeans,Straight Cut,6.0,2843.9,0.0,0.0,2025-05-25,Delhi,B2C,1068.66
2706,Julia Fuentes,T-Shirts,Classic Tee,6.0,2843.9,0.0,0.0,2024-10-30,Pune,Unknown,2379.5
2709,Amanda Gonzalez,Jackets,Bomber Jacket,2.0,2843.9,0.3,0.0,2025-02-08,Hyderabad,Unknown,-473.04
2711,Matthew Valenzuela,Dresses,Bodycon,2.0,2843.9,0.0,0.0,2024-01-30,Pune,B2B,-25.26
2713,Nicholas Mitchell,Shoes,Sneakers,0.0,1559.67,0.0,0.0,2025-02-19,Pune,B2C,2605.55
2715,Karen Flores,Shoes,Slip-ons,4.0,2843.9,0.0,0.0,2023-07-27,Ahmedabad,B2C,-144.72
2717,Bethany Johnson,Jeans,Boyfriend Jeans,2.0,2843.9,0.0,0.0,2025-01-03,Pune,B2C,2786.83
2725,Marvin Williams,Jackets,Leather Jacket,2.0,2843.9,0.0,0.0,2025-02-13,hyderbad,Unknown,2116.07
2727,Sharon Russell,Accessories,Sunglasses,2.0,2843.9,0.0,0.0,2023-08-23,Ahmedabad,Unknown,1804.04
2730,Jessica White,T-Shirts,Classic Tee,2.0,2843.9,0.0,0.0,2024-02-28,Delhi,Unknown,2203.97
2738,Joshua Obrien,Dresses,Wrap Dress,2.0,2843.9,0.55,0.0,2024-12-29,Mumbai,B2B,733.8
2739,Brianna Little,Shoes,Boots,4.0,4316.85,0.0,0.0,2023-12-08,Ahmedabad,Unknown,2259.3
1032,Walter Stanton,Jackets,Bomber Jacket,-1.0,4146.91,1.03,124.41,2025-05-14,Delhi,B2B,930.16
2751,Tyler Curtis,Jackets,Leather Jacket,2.0,2843.9,0.98,0.0,2024-12-16,Bangalore,Unknown,1778.54
1002,Jeff Bowman,Jeans,Boyfriend Jeans,-1.0,4351.11,0.0,0.0,2024-08-14,Pune,B2C,-190.68
2754,Alexandra Perez,Jeans,Straight Cut,1.0,2843.9,0.0,0.0,2025-03-18,Bangalore,Unknown,-0.15
2755,Todd Lynch,Accessories,Watches,-2.0,2843.9,0.32,0.0,2023-09-30,Delhi,B2B,1174.64
